ID,Label,Type
work_942,"Basil, Saint, Bishop of Caesarea, approximately 329–379: Ἐκ τοῦ λόγου τοῦ κατὰ ϲαβελλιανῶν κτλ [Greek]",theology
work_943,"Basil, Saint, Bishop of Caesarea, approximately 329–379: Ἐκ τοῦ πρὸϲ ἀμφιλόχιον λʹ κεφαλαίων περὶ τοῦ ἁγίου πνεύματοϲ κεφαλαίου ιζʹ [Greek]",theology
work_944,"Basinio, da Parma, 1425–1457: Astronomica [Latin]","literature, science"
work_945,"Basinio, da Parma, 1425–1457: Diosymposis [Latin]",literature
work_946,"Basinio, da Parma, 1425–1457: Epistolae [Latin]",literature
work_947,"Basinio, da Parma, 1425–1457: Hesperides [Latin]",literature
work_948,"Basinio, da Parma, 1425–1457: Liber isottaeus [Latin]",literature
work_949,"Bede, the Venerable, Saint, 673–735: Chronica maiora [Latin]",history
work_949,"Bede, the Venerable, Saint, 673–735: Chronica maiora [Latin]",history
work_949,"Bede, the Venerable, Saint, 673–735: Chronica maiora [Latin]",history
work_95,"Aristides, Aelius, 117–187: Isthmius in Neptunum, or. 46 k [Greek]",classical_literature
work_950,"Bede, the Venerable, Saint, 673–735: Commentary on Acts [Latin]",bible
work_950,"Bede, the Venerable, Saint, 673–735: Commentary on Acts [Latin]",bible
work_950,"Bede, the Venerable, Saint, 673–735: Commentary on Acts [Latin]",bible
work_950,"Bede, the Venerable, Saint, 673–735: Commentary on Acts [Latin]",bible
work_950,"Bede, the Venerable, Saint, 673–735: Commentary on Acts [Latin]",bible
work_950,"Bede, the Venerable, Saint, 673–735: Commentary on Acts [Latin]",bible
work_950,"Bede, the Venerable, Saint, 673–735: Commentary on Acts [Latin]",bible
work_951,"Bede, the Venerable, Saint, 673–735: Commentary on Apocalypse [Latin]",bible
work_951,"Bede, the Venerable, Saint, 673–735: Commentary on Apocalypse [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_952,"Bede, the Venerable, Saint, 673–735: Commentary on Luke [Latin]",bible
work_953,"Bede, the Venerable, Saint, 673–735: Commentary on Mark [Latin]",bible
work_953,"Bede, the Venerable, Saint, 673–735: Commentary on Mark [Latin]",bible
